id_pedido,id_cliente,fecha,hora,id_departamento,id_seccion,id_producto,nombre_producto,precio_unitario,cantidad,precio_total
"36188,120899,""2023-08-14 00:00:00"",11,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,2,1.76"
"36189,102551,""2023-09-16 00:00:00"",11,4,24,47626,""Limón Grande"",0.62,8,4.96"
"36189,102551,""2023-09-16 00:00:00"",11,4,83,27104,""Coliflor Fresca"",1.48,4,5.92"
"36191,30765,""2023-02-11 00:00:00"",11,4,123,27966,""Frambuesas Orgánicas"",2.85,10,28.5"
"36191,30765,""2023-02-11 00:00:00"",11,4,83,49683,""Pepino Kirby"",0.99,5,4.95"
"36191,30765,""2023-02-11 00:00:00"",11,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,5,12.25"
"36191,30765,""2023-02-11 00:00:00"",11,4,24,47209,""Aguacate Hass Orgánico"",1.79,10,17.9"
"36191,30765,""2023-02-11 00:00:00"",11,4,24,8277,""Manzana Honeycrisp Orgánica"",1.78,4,7.12"
"36192,85113,""2023-01-01 00:00:00"",15,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"36193,124742,""2023-04-09 00:00:00"",17,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,6,14.7"
"36196,68177,""2023-02-08 00:00:00"",9,4,123,21616,""Rúcula Baby Orgánica"",1.55,4,6.2"
"36196,68177,""2023-02-08 00:00:00"",9,4,24,47209,""Aguacate Hass Orgánico"",1.79,3,5.37"
"36196,68177,""2023-02-08 00:00:00"",9,4,24,21137,""Fresas Orgánicas"",2.49,4,9.96"
"36197,68034,""2023-09-16 00:00:00"",14,4,123,27966,""Frambuesas Orgánicas"",2.85,6,17.1"
"36197,68034,""2023-09-16 00:00:00"",14,4,24,21137,""Fresas Orgánicas"",2.49,5,12.45"
"36197,68034,""2023-09-16 00:00:00"",14,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"36198,151953,""2023-01-07 00:00:00"",16,4,83,4605,""Cebollas Amarillas"",0.85,8,6.8"
"36198,151953,""2023-01-07 00:00:00"",16,4,24,19057,""Manzana Fuji Extra Grande Orgánica"",1.82,6,10.92"
"36198,151953,""2023-01-07 00:00:00"",16,7,115,44632,""Agua con Gas de Pomelo"",0.95,6,5.7"
"36200,30117,""2023-07-31 00:00:00"",14,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,1,2.45"
"36200,30117,""2023-07-31 00:00:00"",14,16,84,27845,""Leche Entera Orgánica"",0.99,2,1.98"
"36200,30117,""2023-07-31 00:00:00"",14,4,83,44359,""Apio Orgánico en Ramillete Pequeño"",1.85,5,9.25"
"36200,30117,""2023-07-31 00:00:00"",14,4,24,47209,""Aguacate Hass Orgánico"",1.79,3,5.37"
"36201,11964,""2023-01-13 00:00:00"",15,4,24,28204,""Manzana Fuji Orgánica"",1.45,10,14.5"
"36201,11964,""2023-01-13 00:00:00"",15,4,123,27966,""Frambuesas Orgánicas"",2.85,5,14.25"
"36202,129804,""2023-02-18 00:00:00"",13,4,24,21137,""Fresas Orgánicas"",2.49,5,12.45"
"36202,129804,""2023-02-18 00:00:00"",13,4,123,21903,""Espinacas Baby Orgánicas"",1.49,6,8.94"
"36203,89427,""2023-04-26 00:00:00"",12,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,6,14.7"
"36203,89427,""2023-04-26 00:00:00"",12,4,24,26209,Limones,0.68,7,4.76"
"36203,89427,""2023-04-26 00:00:00"",12,4,24,5876,""Limón Orgánico"",0.72,4,2.88"
"36204,56604,""2023-05-16 00:00:00"",14,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,7,17.15"
"36204,56604,""2023-05-16 00:00:00"",14,4,24,47209,""Aguacate Hass Orgánico"",1.79,3,5.37"
"36204,56604,""2023-05-16 00:00:00"",14,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,2,1.76"
"36205,187876,""2023-02-26 00:00:00"",16,4,24,47626,""Limón Grande"",0.62,8,4.96"
"36205,187876,""2023-02-26 00:00:00"",16,4,123,21903,""Espinacas Baby Orgánicas"",1.49,6,8.94"
"36206,138553,""2023-02-20 00:00:00"",22,4,24,47209,""Aguacate Hass Orgánico"",1.79,7,12.53"
"36206,138553,""2023-02-20 00:00:00"",22,16,84,27845,""Leche Entera Orgánica"",0.99,6,5.94"
"36206,138553,""2023-02-20 00:00:00"",22,4,123,21903,""Espinacas Baby Orgánicas"",1.49,6,8.94"
"36206,138553,""2023-02-20 00:00:00"",22,4,83,30391,""Pepino Orgánico"",1.02,6,6.12"
"36206,138553,""2023-02-20 00:00:00"",22,4,123,40706,""Tomates Cherry Orgánicos"",2.55,4,10.2"
"36206,138553,""2023-02-20 00:00:00"",22,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,5,12.25"
"36208,79766,""2023-05-19 00:00:00"",13,4,83,4605,""Cebollas Amarillas"",0.85,5,4.25"
"36209,118755,""2023-08-03 00:00:00"",13,4,83,49683,""Pepino Kirby"",0.99,7,6.93"
"36209,118755,""2023-08-03 00:00:00"",13,4,24,45066,""Manzana Honeycrisp"",1.55,5,7.75"
"36213,45131,""2023-01-02 00:00:00"",15,4,24,47766,""Aguacate Orgánico"",1.75,1,1.75"
"36213,45131,""2023-01-02 00:00:00"",15,4,24,47626,""Limón Grande"",0.62,7,4.34"
"36215,13792,""2023-04-19 00:00:00"",13,4,16,31717,""Cilantro Orgánico"",0.69,8,5.52"
"36215,13792,""2023-04-19 00:00:00"",13,4,24,26209,Limones,0.68,6,4.08"
"36216,36149,""2023-06-04 00:00:00"",20,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,3,7.35"
"36216,36149,""2023-06-04 00:00:00"",20,4,16,31717,""Cilantro Orgánico"",0.69,9,6.21"
"36216,36149,""2023-06-04 00:00:00"",20,4,24,16797,Fresas,2.05,1,2.05"
"36217,149181,""2023-02-22 00:00:00"",18,4,24,16797,Fresas,2.05,6,12.3"
"36218,146547,""2023-01-09 00:00:00"",22,4,123,39275,""Arándanos Orgánicos"",2.75,5,13.75"
"36218,146547,""2023-01-09 00:00:00"",22,4,123,21903,""Espinacas Baby Orgánicas"",1.49,4,5.96"
"36218,146547,""2023-01-09 00:00:00"",22,4,24,21137,""Fresas Orgánicas"",2.49,7,17.43"
"36221,165545,""2023-04-15 00:00:00"",6,4,123,4920,""Uvas Rojas sin Semillas"",2.45,2,4.9"
"36226,194199,""2023-09-13 00:00:00"",23,4,123,21903,""Espinacas Baby Orgánicas"",1.49,7,10.43"
"36227,121669,""2023-06-13 00:00:00"",8,4,83,28985,""Col Rizada Orgánica de Michigan"",2.55,3,7.65"
"36227,121669,""2023-06-13 00:00:00"",8,4,24,47209,""Aguacate Hass Orgánico"",1.79,8,14.32"
"36227,121669,""2023-06-13 00:00:00"",8,4,123,40706,""Tomates Cherry Orgánicos"",2.55,8,20.4"
"36228,192398,""2023-11-01 00:00:00"",18,4,83,46979,""Espárragos"",1.95,5,9.75"
"36228,192398,""2023-11-01 00:00:00"",18,4,16,31717,""Cilantro Orgánico"",0.69,4,2.76"
"36228,192398,""2023-11-01 00:00:00"",18,4,24,26209,Limones,0.68,5,3.4"
"36228,192398,""2023-11-01 00:00:00"",18,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,8,7.04"
"36228,192398,""2023-11-01 00:00:00"",18,4,83,8518,""Cebolla Roja Orgánica"",0.92,5,4.6"
"36229,41548,""2023-06-05 00:00:00"",11,4,24,24852,Banana,1.05,4,4.2"
"36230,103508,""2023-01-09 00:00:00"",11,4,83,49683,""Pepino Kirby"",0.99,5,4.95"
"36232,95841,""2023-03-07 00:00:00"",11,4,24,24852,Banana,1.05,2,2.1"
"36232,95841,""2023-03-07 00:00:00"",11,4,24,47766,""Aguacate Orgánico"",1.75,7,12.25"
"36235,92515,""2023-09-01 00:00:00"",17,4,24,16797,Fresas,2.05,9,18.45"
"36236,206177,""2023-05-31 00:00:00"",14,4,123,21903,""Espinacas Baby Orgánicas"",1.49,5,7.45"
"36236,206177,""2023-05-31 00:00:00"",14,4,83,46979,""Espárragos"",1.95,4,7.8"
"36236,206177,""2023-05-31 00:00:00"",14,4,24,24852,Banana,1.05,7,7.35"
"36237,29849,""2023-08-04 00:00:00"",14,4,123,42265,""Zanahorias Baby Orgánicas"",1.25,3,3.75"
"36237,29849,""2023-08-04 00:00:00"",14,4,24,24852,Banana,1.05,7,7.35"
"36237,29849,""2023-08-04 00:00:00"",14,4,83,46979,""Espárragos"",1.95,6,11.7"
"36237,29849,""2023-08-04 00:00:00"",14,4,24,21137,""Fresas Orgánicas"",2.49,6,14.94"
"36239,145356,""2023-05-08 00:00:00"",8,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"36239,145356,""2023-05-08 00:00:00"",8,4,83,45007,""Calabacín Orgánico"",1.22,1,1.22"
"36241,93519,""2023-06-09 00:00:00"",14,4,123,21903,""Espinacas Baby Orgánicas"",1.49,7,10.43"
"36241,93519,""2023-06-09 00:00:00"",14,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,4,3.52"
"36241,93519,""2023-06-09 00:00:00"",14,4,24,24852,Banana,1.05,6,6.3"
"36242,168896,""2023-04-08 00:00:00"",10,4,24,5876,""Limón Orgánico"",0.72,2,1.44"
"36242,168896,""2023-04-08 00:00:00"",10,4,123,42265,""Zanahorias Baby Orgánicas"",1.25,7,8.75"
"36243,50455,""2023-09-09 00:00:00"",22,4,123,4920,""Uvas Rojas sin Semillas"",2.45,9,22.05"
"36243,50455,""2023-09-09 00:00:00"",22,4,24,24852,Banana,1.05,7,7.35"
"36244,41419,""2023-10-01 00:00:00"",16,4,24,24852,Banana,1.05,3,3.15"
"36246,10660,""2023-12-13 00:00:00"",22,4,24,45066,""Manzana Honeycrisp"",1.55,4,6.2"
"36246,10660,""2023-12-13 00:00:00"",22,4,24,24852,Banana,1.05,5,5.25"
"36246,10660,""2023-12-13 00:00:00"",22,4,24,16797,Fresas,2.05,6,12.3"
"36246,10660,""2023-12-13 00:00:00"",22,4,123,39275,""Arándanos Orgánicos"",2.75,3,8.25"
"36246,10660,""2023-12-13 00:00:00"",22,4,83,8518,""Cebolla Roja Orgánica"",0.92,3,2.76"
"36246,10660,""2023-12-13 00:00:00"",22,7,115,44632,""Agua con Gas de Pomelo"",0.95,4,3.8"
"36247,67996,""2023-03-11 00:00:00"",16,4,123,27966,""Frambuesas Orgánicas"",2.85,1,2.85"
"36250,48178,""2023-10-23 00:00:00"",10,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,3,7.35"
"36250,48178,""2023-10-23 00:00:00"",10,4,24,5876,""Limón Orgánico"",0.72,4,2.88"
"36250,48178,""2023-10-23 00:00:00"",10,4,83,27104,""Coliflor Fresca"",1.48,3,4.44"
"36257,77884,""2023-07-01 00:00:00"",20,4,83,49683,""Pepino Kirby"",0.99,6,5.94"
"36257,77884,""2023-07-01 00:00:00"",20,4,24,16797,Fresas,2.05,8,16.4"
"36258,178827,""2023-04-13 00:00:00"",15,4,24,8277,""Manzana Honeycrisp Orgánica"",1.78,5,8.9"
"36258,178827,""2023-04-13 00:00:00"",15,4,24,5876,""Limón Orgánico"",0.72,5,3.6"
"36259,194947,""2023-05-11 00:00:00"",10,4,123,4920,""Uvas Rojas sin Semillas"",2.45,9,22.05"
"36259,194947,""2023-05-11 00:00:00"",10,4,24,24852,Banana,1.05,3,3.15"
"36259,194947,""2023-05-11 00:00:00"",10,4,123,21903,""Espinacas Baby Orgánicas"",1.49,6,8.94"
"36260,79188,""2023-01-28 00:00:00"",8,4,24,24852,Banana,1.05,9,9.45"
"36261,80964,""2023-03-20 00:00:00"",16,4,24,21137,""Fresas Orgánicas"",2.49,6,14.94"
"36261,80964,""2023-03-20 00:00:00"",16,4,123,27966,""Frambuesas Orgánicas"",2.85,4,11.4"
"36261,80964,""2023-03-20 00:00:00"",16,4,24,8277,""Manzana Honeycrisp Orgánica"",1.78,6,10.68"
"36261,80964,""2023-03-20 00:00:00"",16,4,24,24852,Banana,1.05,8,8.4"
"36261,80964,""2023-03-20 00:00:00"",16,16,53,49235,""Crema Orgánica"",1.15,4,4.6"
"36265,117565,""2023-04-18 00:00:00"",13,4,83,49683,""Pepino Kirby"",0.99,4,3.96"
"36266,88846,""2023-03-02 00:00:00"",14,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,9,22.05"
"36267,133719,""2023-06-13 00:00:00"",11,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,2,1.76"
"36267,133719,""2023-06-13 00:00:00"",11,4,24,47209,""Aguacate Hass Orgánico"",1.79,6,10.74"
"36267,133719,""2023-06-13 00:00:00"",11,4,123,21903,""Espinacas Baby Orgánicas"",1.49,8,11.92"
"36268,131316,""2023-08-06 00:00:00"",15,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"36268,131316,""2023-08-06 00:00:00"",15,4,123,27966,""Frambuesas Orgánicas"",2.85,1,2.85"
"36268,131316,""2023-08-06 00:00:00"",15,4,123,21903,""Espinacas Baby Orgánicas"",1.49,4,5.96"
"36268,131316,""2023-08-06 00:00:00"",15,4,123,39275,""Arándanos Orgánicos"",2.75,6,16.5"
"36269,37620,""2023-04-04 00:00:00"",15,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,7,17.15"
"36269,37620,""2023-04-04 00:00:00"",15,4,83,30391,""Pepino Orgánico"",1.02,6,6.12"
"36272,108258,""2023-02-01 00:00:00"",13,4,24,28204,""Manzana Fuji Orgánica"",1.45,6,8.7"
"36275,184953,""2023-02-20 00:00:00"",15,4,83,28985,""Col Rizada Orgánica de Michigan"",2.55,8,20.4"
"36275,184953,""2023-02-20 00:00:00"",15,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"36275,184953,""2023-02-20 00:00:00"",15,4,24,5876,""Limón Orgánico"",0.72,5,3.6"
"36275,184953,""2023-02-20 00:00:00"",15,4,24,47209,""Aguacate Hass Orgánico"",1.79,7,12.53"
"36276,188756,""2023-10-01 00:00:00"",10,4,24,47626,""Limón Grande"",0.62,4,2.48"
"36276,188756,""2023-10-01 00:00:00"",10,4,24,37646,""Manzanas Gala Orgánicas"",1.98,2,3.96"
"36276,188756,""2023-10-01 00:00:00"",10,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,4,3.52"
"36276,188756,""2023-10-01 00:00:00"",10,4,123,40706,""Tomates Cherry Orgánicos"",2.55,6,15.3"
"36276,188756,""2023-10-01 00:00:00"",10,4,123,27966,""Frambuesas Orgánicas"",2.85,4,11.4"
"36277,140477,""2023-01-06 00:00:00"",12,4,123,27966,""Frambuesas Orgánicas"",2.85,4,11.4"
"36277,140477,""2023-01-06 00:00:00"",12,4,123,39275,""Arándanos Orgánicos"",2.75,7,19.25"
"36277,140477,""2023-01-06 00:00:00"",12,4,24,24852,Banana,1.05,4,4.2"
"36277,140477,""2023-01-06 00:00:00"",12,4,83,44359,""Apio Orgánico en Ramillete Pequeño"",1.85,4,7.4"
"36278,89410,""2023-10-12 00:00:00"",13,20,67,30489,""Hummus Original"",2.55,3,7.65"
"36278,89410,""2023-10-12 00:00:00"",13,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,5,12.25"
"36279,10238,""2023-01-12 00:00:00"",22,4,24,21137,""Fresas Orgánicas"",2.49,3,7.47"
"36279,10238,""2023-01-12 00:00:00"",22,4,123,21903,""Espinacas Baby Orgánicas"",1.49,6,8.94"
"36279,10238,""2023-01-12 00:00:00"",22,20,67,30489,""Hummus Original"",2.55,6,15.3"
"36279,10238,""2023-01-12 00:00:00"",22,4,83,8518,""Cebolla Roja Orgánica"",0.92,3,2.76"
"36280,45247,""2023-06-23 00:00:00"",19,4,24,47766,""Aguacate Orgánico"",1.75,2,3.5"
"36280,45247,""2023-06-23 00:00:00"",19,4,83,46979,""Espárragos"",1.95,5,9.75"
"36282,158135,""2023-09-04 00:00:00"",10,4,24,24852,Banana,1.05,6,6.3"
"36283,153570,""2023-03-12 00:00:00"",17,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,5,12.25"
"36283,153570,""2023-03-12 00:00:00"",17,4,24,47766,""Aguacate Orgánico"",1.75,5,8.75"
"36284,97467,""2023-03-15 00:00:00"",12,4,24,24852,Banana,1.05,1,1.05"
"36284,97467,""2023-03-15 00:00:00"",12,4,123,4920,""Uvas Rojas sin Semillas"",2.45,8,19.6"
"36287,16420,""2023-07-30 00:00:00"",15,4,123,21903,""Espinacas Baby Orgánicas"",1.49,4,5.96"
"36292,170816,""2023-10-02 00:00:00"",13,4,83,24964,""Ajo Orgánico"",0.98,4,3.92"
"36292,170816,""2023-10-02 00:00:00"",13,4,24,45066,""Manzana Honeycrisp"",1.55,6,9.3"
"36293,70166,""2023-01-25 00:00:00"",11,16,53,27086,Crema,1.02,3,3.06"
"36295,125159,""2023-04-16 00:00:00"",11,4,24,8277,""Manzana Honeycrisp Orgánica"",1.78,5,8.9"
"36295,125159,""2023-04-16 00:00:00"",11,4,24,21137,""Fresas Orgánicas"",2.49,7,17.43"
"36295,125159,""2023-04-16 00:00:00"",11,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,6,14.7"
"36298,143019,""2023-03-20 00:00:00"",12,4,123,21616,""Rúcula Baby Orgánica"",1.55,8,12.4"
"36298,143019,""2023-03-20 00:00:00"",12,4,83,24964,""Ajo Orgánico"",0.98,6,5.88"
"36298,143019,""2023-03-20 00:00:00"",12,7,115,44632,""Agua con Gas de Pomelo"",0.95,4,3.8"
"36300,169129,""2023-04-29 00:00:00"",10,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"36300,169129,""2023-04-29 00:00:00"",10,4,123,39275,""Arándanos Orgánicos"",2.75,3,8.25"
"36302,127059,""2023-01-18 00:00:00"",8,4,24,24852,Banana,1.05,6,6.3"
"36302,127059,""2023-01-18 00:00:00"",8,4,24,21137,""Fresas Orgánicas"",2.49,6,14.94"
"36302,127059,""2023-01-18 00:00:00"",8,20,67,30489,""Hummus Original"",2.55,10,25.5"
"36302,127059,""2023-01-18 00:00:00"",8,4,123,21903,""Espinacas Baby Orgánicas"",1.49,1,1.49"
"36302,127059,""2023-01-18 00:00:00"",8,4,24,19057,""Manzana Fuji Extra Grande Orgánica"",1.82,3,5.46"
"36302,127059,""2023-01-18 00:00:00"",8,4,83,30391,""Pepino Orgánico"",1.02,8,8.16"
"36302,127059,""2023-01-18 00:00:00"",8,4,123,40706,""Tomates Cherry Orgánicos"",2.55,6,15.3"
"36304,53389,""2023-05-19 00:00:00"",11,4,24,21137,""Fresas Orgánicas"",2.49,6,14.94"
"36304,53389,""2023-05-19 00:00:00"",11,4,24,24852,Banana,1.05,9,9.45"
"36304,53389,""2023-05-19 00:00:00"",11,4,24,8277,""Manzana Honeycrisp Orgánica"",1.78,7,12.46"
"36306,19551,""2023-05-07 00:00:00"",16,4,24,24852,Banana,1.05,5,5.25"
"36306,19551,""2023-05-07 00:00:00"",16,4,24,21137,""Fresas Orgánicas"",2.49,2,4.98"
"36307,5912,""2023-03-25 00:00:00"",10,4,83,8518,""Cebolla Roja Orgánica"",0.92,4,3.68"
"36307,5912,""2023-03-25 00:00:00"",10,4,24,47209,""Aguacate Hass Orgánico"",1.79,4,7.16"
"36307,5912,""2023-03-25 00:00:00"",10,4,24,26209,Limones,0.68,6,4.08"
"36309,174054,""2023-05-01 00:00:00"",16,7,115,44632,""Agua con Gas de Pomelo"",0.95,3,2.85"
"36310,28194,""2023-02-04 00:00:00"",14,4,24,21137,""Fresas Orgánicas"",2.49,2,4.98"
"36311,130913,""2023-08-26 00:00:00"",17,4,83,30391,""Pepino Orgánico"",1.02,5,5.1"
"36311,130913,""2023-08-26 00:00:00"",17,4,24,24852,Banana,1.05,3,3.15"
"36311,130913,""2023-08-26 00:00:00"",17,4,123,27966,""Frambuesas Orgánicas"",2.85,3,8.55"
"36312,130153,""2023-05-15 00:00:00"",7,4,24,21137,""Fresas Orgánicas"",2.49,7,17.43"
"36312,130153,""2023-05-15 00:00:00"",7,4,83,30391,""Pepino Orgánico"",1.02,6,6.12"
"36312,130153,""2023-05-15 00:00:00"",7,4,24,8277,""Manzana Honeycrisp Orgánica"",1.78,8,14.24"
"36313,95031,""2023-03-24 00:00:00"",16,4,24,24852,Banana,1.05,8,8.4"
"36313,95031,""2023-03-24 00:00:00"",16,16,84,27845,""Leche Entera Orgánica"",0.99,6,5.94"
"36313,95031,""2023-03-24 00:00:00"",16,4,24,45066,""Manzana Honeycrisp"",1.55,4,6.2"
"36314,143322,""2023-03-26 00:00:00"",8,4,24,45066,""Manzana Honeycrisp"",1.55,6,9.3"
"36314,143322,""2023-03-26 00:00:00"",8,4,24,24852,Banana,1.05,6,6.3"
"36315,128911,""2023-04-04 00:00:00"",15,20,67,30489,""Hummus Original"",2.55,7,17.85"
"36315,128911,""2023-04-04 00:00:00"",15,7,115,44632,""Agua con Gas de Pomelo"",0.95,1,0.95"
"36316,56081,""2023-03-24 00:00:00"",11,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"36316,56081,""2023-03-24 00:00:00"",11,4,123,21903,""Espinacas Baby Orgánicas"",1.49,2,2.98"
"36316,56081,""2023-03-24 00:00:00"",11,4,83,30391,""Pepino Orgánico"",1.02,6,6.12"
"36316,56081,""2023-03-24 00:00:00"",11,4,24,37646,""Manzanas Gala Orgánicas"",1.98,4,7.92"
"36316,56081,""2023-03-24 00:00:00"",11,4,83,27104,""Coliflor Fresca"",1.48,8,11.84"
"36316,56081,""2023-03-24 00:00:00"",11,4,24,21137,""Fresas Orgánicas"",2.49,5,12.45"
"36317,11170,""2023-11-14 00:00:00"",7,16,53,27086,Crema,1.02,4,4.08"
"36317,11170,""2023-11-14 00:00:00"",7,4,24,21137,""Fresas Orgánicas"",2.49,4,9.96"
"36317,11170,""2023-11-14 00:00:00"",7,4,123,21903,""Espinacas Baby Orgánicas"",1.49,4,5.96"
"36318,125870,""2023-02-04 00:00:00"",17,4,24,24852,Banana,1.05,7,7.35"
"36318,125870,""2023-02-04 00:00:00"",17,4,24,37646,""Manzanas Gala Orgánicas"",1.98,6,11.88"
"36322,13731,""2023-06-23 00:00:00"",15,4,24,24852,Banana,1.05,3,3.15"
"36322,13731,""2023-06-23 00:00:00"",15,4,83,46979,""Espárragos"",1.95,5,9.75"
"36325,28479,""2023-08-09 00:00:00"",7,4,24,16797,Fresas,2.05,3,6.15"
"36326,158873,""2023-01-08 00:00:00"",23,4,24,16797,Fresas,2.05,4,8.2"
"36326,158873,""2023-01-08 00:00:00"",23,4,83,27104,""Coliflor Fresca"",1.48,9,13.32"
"36327,136584,""2023-04-15 00:00:00"",10,4,24,24852,Banana,1.05,3,3.15"
"36328,71951,""2023-02-10 00:00:00"",10,4,83,17794,Zanahorias,0.95,4,3.8"
"36328,71951,""2023-02-10 00:00:00"",10,16,53,49235,""Crema Orgánica"",1.15,5,5.75"
"36329,160106,""2023-10-29 00:00:00"",16,4,24,24852,Banana,1.05,5,5.25"
"36329,160106,""2023-10-29 00:00:00"",16,4,24,47209,""Aguacate Hass Orgánico"",1.79,8,14.32"
"36329,160106,""2023-10-29 00:00:00"",16,4,24,19057,""Manzana Fuji Extra Grande Orgánica"",1.82,2,3.64"
"36329,160106,""2023-10-29 00:00:00"",16,4,83,41950,""Racimo de Tomates Orgánicos"",2.25,6,13.5"
"36329,160106,""2023-10-29 00:00:00"",16,4,123,21616,""Rúcula Baby Orgánica"",1.55,7,10.85"
"36330,35689,""2023-03-27 00:00:00"",8,4,24,21137,""Fresas Orgánicas"",2.49,4,9.96"
"36330,35689,""2023-03-27 00:00:00"",8,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,8,19.6"
"36332,112492,""2023-03-02 00:00:00"",12,4,123,21616,""Rúcula Baby Orgánica"",1.55,3,4.65"
"36332,112492,""2023-03-02 00:00:00"",12,4,83,46979,""Espárragos"",1.95,2,3.9"
"36332,112492,""2023-03-02 00:00:00"",12,4,83,27104,""Coliflor Fresca"",1.48,2,2.96"
"36332,112492,""2023-03-02 00:00:00"",12,4,24,45066,""Manzana Honeycrisp"",1.55,7,10.85"
"36334,74262,""2023-03-29 00:00:00"",14,4,123,27966,""Frambuesas Orgánicas"",2.85,2,5.7"
"36335,49159,""2023-04-25 00:00:00"",17,20,67,30489,""Hummus Original"",2.55,9,22.95"
"36335,49159,""2023-04-25 00:00:00"",17,4,83,41950,""Racimo de Tomates Orgánicos"",2.25,2,4.5"
"36336,24903,""2023-12-31 00:00:00"",9,4,24,47209,""Aguacate Hass Orgánico"",1.79,6,10.74"
"36336,24903,""2023-12-31 00:00:00"",9,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,6,5.28"
"36336,24903,""2023-12-31 00:00:00"",9,4,123,21903,""Espinacas Baby Orgánicas"",1.49,7,10.43"
"36336,24903,""2023-12-31 00:00:00"",9,4,83,24964,""Ajo Orgánico"",0.98,2,1.96"
"36336,24903,""2023-12-31 00:00:00"",9,4,83,45007,""Calabacín Orgánico"",1.22,3,3.66"
"36336,24903,""2023-12-31 00:00:00"",9,4,24,21137,""Fresas Orgánicas"",2.49,3,7.47"
"36339,82256,""2023-01-26 00:00:00"",18,4,83,4605,""Cebollas Amarillas"",0.85,4,3.4"
"36339,82256,""2023-01-26 00:00:00"",18,4,123,21903,""Espinacas Baby Orgánicas"",1.49,4,5.96"
"36339,82256,""2023-01-26 00:00:00"",18,4,24,26209,Limones,0.68,8,5.44"
"36341,8957,""2023-09-26 00:00:00"",20,4,24,8277,""Manzana Honeycrisp Orgánica"",1.78,4,7.12"
"36341,8957,""2023-09-26 00:00:00"",20,4,24,47626,""Limón Grande"",0.62,5,3.1"
"36342,166048,""2023-04-16 00:00:00"",9,4,24,47209,""Aguacate Hass Orgánico"",1.79,6,10.74"
"36342,166048,""2023-04-16 00:00:00"",9,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"36344,48509,""2023-06-09 00:00:00"",15,4,24,47626,""Limón Grande"",0.62,6,3.72"
"36344,48509,""2023-06-09 00:00:00"",15,4,24,19057,""Manzana Fuji Extra Grande Orgánica"",1.82,5,9.1"
"36344,48509,""2023-06-09 00:00:00"",15,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,5,12.25"
"36345,98240,""2023-04-10 00:00:00"",13,4,24,47209,""Aguacate Hass Orgánico"",1.79,6,10.74"
"36345,98240,""2023-04-10 00:00:00"",13,4,24,8277,""Manzana Honeycrisp Orgánica"",1.78,4,7.12"
"36345,98240,""2023-04-10 00:00:00"",13,16,53,49235,""Crema Orgánica"",1.15,5,5.75"
"36346,616,""2023-10-10 00:00:00"",16,4,83,45007,""Calabacín Orgánico"",1.22,7,8.54"
"36346,616,""2023-10-10 00:00:00"",16,4,83,27104,""Coliflor Fresca"",1.48,7,10.36"
"36346,616,""2023-10-10 00:00:00"",16,4,123,21903,""Espinacas Baby Orgánicas"",1.49,4,5.96"
"36346,616,""2023-10-10 00:00:00"",16,4,24,47626,""Limón Grande"",0.62,1,0.62"
"36346,616,""2023-10-10 00:00:00"",16,4,83,17794,Zanahorias,0.95,6,5.7"
"36347,49158,""2023-07-21 00:00:00"",19,4,24,24852,Banana,1.05,8,8.4"
"36347,49158,""2023-07-21 00:00:00"",19,4,123,21903,""Espinacas Baby Orgánicas"",1.49,5,7.45"
"36347,49158,""2023-07-21 00:00:00"",19,20,67,30489,""Hummus Original"",2.55,9,22.95"
"36347,49158,""2023-07-21 00:00:00"",19,4,24,45066,""Manzana Honeycrisp"",1.55,7,10.85"
"36347,49158,""2023-07-21 00:00:00"",19,4,24,47209,""Aguacate Hass Orgánico"",1.79,7,12.53"
